date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-06-02,23.8,15.6,32.8,0,,345,10.9,,1014.6,
2020-06-03,26.7,18.3,35.6,0,,330,10.6,,1013,
2020-06-04,23.6,16.7,33.3,0,,326,10.3,,1007.9,
2020-06-05,18,14.4,22.2,0,,227,21.3,,1009.5,
2020-06-06,16.9,13.3,22.8,,,320,15.6,,1015,
2020-06-07,16.1,12.2,20.6,,,317,24,,1019.5,
2020-06-08,18.4,11.1,25.6,0,,334,15.1,,1021.4,
2020-06-09,21.3,12.8,32.2,0,,342,11.2,,1020.1,
2020-06-10,22,15,30.6,0,,332,11.8,,1016.5,
2020-06-11,21.1,15,29.4,0,,347,12.8,,1015.2,
2020-06-12,17.9,14.4,21.7,,,334,17.6,,1017.8,
2020-06-13,17.4,13.3,22.2,0,,338,15.2,,1018.4,
2020-06-14,18.7,15,25,0,,342,14.1,,1016.1,
2020-06-15,19.3,15,25,0,,350,13.3,,1016.3,
2020-06-16,18.1,13.9,22.8,0,,348,16.9,,1015.9,
2020-06-17,21.6,13.3,30,0,,336,11.6,,1014.2,
2020-06-18,24,15.6,33.3,0,,336,11.3,,1011.7,
2020-06-19,20.8,15,28.3,0,,,13.1,,1012,
2020-06-20,18.7,13.3,26.1,0,,322,12.4,,1014.8,
2020-06-21,20,14.4,27.2,0,,352,12.4,,1014.3,
2020-06-22,20.5,13.9,30,0,,313,11.9,,1013.3,
2020-06-23,20.4,14.4,28.3,0,,,14.5,,1012.1,
2020-06-24,20.9,15,28.9,0,,,12,,1009.1,
2020-06-25,20.2,14.4,27.8,0,,,13.9,,1008.5,
2020-06-26,20.7,15,27.8,0,,313,13.3,,1011.1,
2020-06-27,20.8,16.1,28.3,0,,328,11.8,,1010.3,
2020-06-28,18.9,14.4,25.6,0,,,17.4,,1007.7,
2020-06-29,19.8,12.8,27.8,0,,0,16.4,,1010.6,
2020-06-30,21.9,14.4,31.7,0,,333,13.7,,1012.1,
2020-07-01,19.1,13.3,28.3,0,,145,15.2,,1009.7,
2020-07-02,18.3,13.3,25,0,,179,19.7,,1011.5,
2020-07-03,18.7,12.8,25,0,,255,14.5,,1015.6,
2020-07-04,21.9,13.9,30.6,0,,332,10.3,,1016.2,
2020-07-05,21.7,15,29.4,0,,,11.1,,1015.3,
2020-07-06,18.9,12.8,25.6,0,,344,12.8,,1014.6,
2020-07-07,19.3,12.8,27.8,0,,,12,,1013.9,
2020-07-08,20.3,14.4,28.3,0,,,11.4,,1011.6,
2020-07-09,20.6,13.3,30,0,,,11.5,,1012,
2020-07-10,21.9,15.6,29.4,0,,329,9.7,,1015.2,
2020-07-11,22.8,15.6,32.2,0,,331,9.6,,1015.2,
2020-07-12,22.7,15.6,31.7,0,,,10.7,,1012.5,
2020-07-13,20.1,15,26.1,0,,,12.1,,1011.3,
2020-07-14,19.1,13.9,27.8,0,,,19.5,,1012.6,
2020-07-15,19.5,14.4,26.7,0,,251,15.1,,1012.3,
2020-07-16,19.1,14.4,24.4,0,,312,12.7,,1012.2,
2020-07-17,20.2,14.4,26.7,0,,331,11.5,,1013.4,
2020-07-18,20.4,15,26.7,0,,311,12.8,,1014.3,
2020-07-19,19.6,15.6,25,0,,341,11.5,,1014.8,
2020-07-20,19.1,16.1,23.9,0,,,11.6,,1015,
2020-07-21,18.7,15,25.6,0,,358,11.4,,1011.6,
2020-07-22,19.5,14.4,27.2,0,,,13.2,,,
2020-07-23,19.6,15,27.2,0,,,14.2,,1011.8,
2020-07-24,18.5,13.9,25,0,,326,13.5,,1012.8,
2020-07-25,19.8,13.9,27.2,0,,331,13,,1012.3,
2020-07-26,20.1,15,26.1,0,,,12.2,,,
2020-07-27,19.9,15.6,26.7,0,,,10.8,,1013,
2020-07-28,19.6,15.6,25.6,0,,331,10.4,,1012.5,
2020-07-29,19.8,15.6,25.6,0,,340,11.3,,1012.7,
2020-07-30,19.5,16.1,25.6,0,,,11.4,,1015.2,
2020-07-31,19.1,15.6,25.6,,,339,11.5,,1016.3,
2020-08-01,19.7,14.4,26.1,0,,333,10.4,,1016.2,
2020-08-02,20.1,15,26.7,0,,334,9.7,,1016.5,
2020-08-03,21.9,16.7,30.6,0,,,10.8,,1016.2,
2020-08-04,19.8,15,26.1,0,,,13.4,,1014.9,
2020-08-05,18.5,16.7,22.8,0,,322,11.4,,1014.9,
2020-08-06,20.5,16.7,27.2,0,,,14.8,,1012.8,
2020-08-07,20.6,15,28.9,0,,354,13.3,,1012.8,
2020-08-08,21.2,15,29.4,0,,284,12,,1013.6,
2020-08-09,22.1,16.7,30,0,,,9.3,,1012.6,
2020-08-10,21.2,16.7,27.2,0,,331,10,,1012.2,
2020-08-11,19.8,15,26.1,0,,329,11,,1012.8,
2020-08-12,21.3,16.7,27.8,0,,,9.4,,1012.7,
2020-08-13,25.2,16.7,35,0,,,7.9,,1012.4,
2020-08-14,29.6,23.3,38.3,0,,,9.2,,1011.2,
2020-08-15,28.9,22.2,36.1,0,,,11,,1010.8,
2020-08-16,29.1,23.9,36.7,,,329,12.9,,1011.3,
2020-08-17,26.3,22.2,35,0,,,9.9,,1013.4,
2020-08-18,27.2,21.1,36.1,0,,340,8.8,,1013.8,
2020-08-19,25.6,20.6,31.7,0,,338,11.1,,1012.6,
2020-08-20,21.9,15.6,28.9,0,,337,14.8,,1011.9,
2020-08-21,22.5,16.7,31.1,0,,347,10.8,,1011,
2020-08-22,23.3,17.8,31.7,0,,334,8.7,,1010.7,
2020-08-23,22.8,18.3,28.9,,,328,8.9,,1010.5,
2020-08-24,23.2,18.9,30,0,,330,10.2,,1010,
2020-08-25,21,17.8,26.1,0,,324,11.5,,1010.8,
2020-08-26,19,15,23.9,0,,332,11.5,,1010.5,
2020-08-27,18.6,15,25.6,0,,349,9,,1009.7,
2020-08-28,18.9,13.9,25,0,,329,9.1,,1009.4,
2020-08-29,18.6,12.8,25,0,,332,9.3,,1010.7,
2020-08-30,18.6,13.3,25.6,0,,,8.8,,1010.5,
2020-08-31,18.7,15,25,0,,338,8.4,,1010,
2020-09-01,17.9,13.9,23.3,0,,0,10.2,,1013.6,
2020-09-02,18.3,15.6,23.9,0,,,11,,1016.8,
2020-09-03,18.1,16.1,22.2,0,,,13.1,,1016.8,
2020-09-04,19.5,15,27.2,0,,333,10.6,,1015.5,
2020-09-05,25.5,16.1,36.7,0,,,4.7,,1013.9,
2020-09-06,30,20.6,40,0,,356,7.1,,1013,
2020-09-07,29.9,22.8,39.4,0,,348,8.9,,1008.4,
2020-09-08,22,18.3,28.9,0,,332,10.6,,1005,
2020-09-09,17.6,15.6,18.9,0,,13,6.5,,1010,
2020-09-10,17.4,15,20,0,,14,4.1,,1015.8,
2020-09-11,18.3,13.9,24.4,0,,351,3.4,,1016.2,
2020-09-12,20.3,15,28.3,0,,346,4.6,,1013,
2020-09-13,17.8,15.6,22.2,0,,333,9.3,,1013.2,
2020-09-14,17.9,15.6,23.3,0,,337,7.8,,1015.6,
2020-09-15,19.3,15.6,25.6,0,,330,8.3,,1017.6,
2020-09-16,20.6,17.2,26.7,0,,,8.6,,1016.8,
2020-09-17,21.6,18.9,26.7,0,,347,10.3,,1014.7,
2020-09-18,20.9,18.3,25.6,0,,340,14.1,,1015.4,
2020-09-19,20.7,16.1,26.7,0,,327,10.8,,1014.7,
2020-09-20,22.3,15,32.2,0,,338,7,,1011.7,
2020-09-21,20.8,16.1,27.8,0,,344,7.5,,1012.8,
2020-09-22,19.9,14.4,27.2,0,,344,9.5,,1016.9,
2020-09-23,20.3,14.4,27.2,0,,350,10.1,,1018.4,
2020-09-24,21.6,18.3,27.2,0,,351,14.3,,1017,
2020-09-25,19.1,13.3,24.4,0,,357,9.9,,1016.5,
2020-09-26,20.7,15,28.3,0,,344,9.3,,1016,
2020-09-27,25,16.1,33.9,0,,334,8.9,,1011.6,
2020-09-28,26.1,17.8,37.2,0,,340,6,,1012,
2020-09-29,21.4,17.2,28.3,0,,,8.3,,1015.6,
2020-09-30,22.1,16.7,30.6,0,,343,6.6,,1017.4,
2020-10-01,25.4,18.9,34.4,0,,3,5.2,,1014.6,
2020-10-02,24.6,17.8,33.9,0,,344,5.6,,1014,
2020-10-03,23,16.7,33.9,0,,341,5.6,,1012.8,
2020-10-04,20.6,15,28.9,0,,333,7,,1014.6,
2020-10-05,19.8,14.4,30,0,,,5.6,,1015.8,
2020-10-06,19.1,14.4,26.7,0,,338,5.9,,1015.1,
2020-10-07,16.5,13.9,20,0,,334,8.7,,1013.5,
2020-10-08,17.1,15,21.7,0,,,8.9,,1014.1,
2020-10-09,18.2,16.1,22.8,0,,,6.9,,1014.4,
2020-10-10,18.8,14.4,24.4,0,,346,12.2,,1014.8,
2020-10-11,19.2,13.9,26.1,0,,328,11.3,,1018.1,
2020-10-12,20.1,12.8,28.9,0,,,6.5,,1018.5,
2020-10-13,20.9,12.8,30,0,,345,7.7,,1017.9,
2020-10-14,22.8,15.6,31.7,0,,347,8.1,,1017.9,
2020-10-15,25.7,17.2,33.9,0,,313,8.9,,1014.8,
2020-10-16,24.6,17.2,34.4,,,,5.6,,,
2020-10-17,23.8,15.6,34.4,0,,0,4.8,,1013.2,
2020-10-18,21.9,15,30.6,0,,319,7.1,,1014.8,
2020-10-19,19.7,13.9,29.4,0,,349,6.1,,1014.8,
2020-10-20,20.4,13.9,30,0,,345,4.7,,1011.7,
2020-10-21,20.6,13.9,30,0,,340,5.8,,1009.3,
2020-10-22,18.3,13.3,26.1,0,,,9.9,,1010.3,
2020-10-23,16.7,12.8,23.3,0,,322,8.8,,1014.4,
2020-10-24,16.2,11.7,21.7,0,,353,8.1,,1014.7,
2020-10-25,16.9,13.3,21.7,0,,312,9.7,,1013.2,
2020-10-26,17.5,12.2,24.4,0,,,,,1019,
2020-10-27,16.7,9.4,26.1,0,,341,8.3,,1018.2,
2020-10-28,16.7,10,25.6,0,,349,4.9,,1018.1,
2020-10-29,16.1,8.9,24.4,0,,353,5,,,
2020-10-30,15,8.9,22.2,0,,352,6.2,,1017.5,
2020-10-31,16,8.3,24.4,0,,355,3.1,,1018.2,
2020-11-01,16.1,8.9,26.1,0,,5,3.3,,1019.6,
2020-11-02,17.1,10.6,26.1,0,,347,4.3,,1018.3,
2020-11-03,14.9,10,25.6,0,,332,6,,1018.5,
2020-11-04,15.6,8.9,23.9,0,,,5.5,,1022.4,
2020-11-05,17.9,11.7,25.6,0,,348,4.6,,,
2020-11-06,14.3,10.6,16.7,,,305,18.8,,1008.8,
2020-11-07,12,9.4,16.7,,,293,9,,1006.5,
2020-11-08,10.7,5.6,14.4,,,311,20.9,,,
2020-11-09,8.5,2.2,15.6,0,,353,7.5,,1021.2,
2020-11-10,10.4,2.2,17.2,0,,21,5.9,,1023.1,
2020-11-11,12.2,8.9,16.1,0,,316,6.6,,1018.6,
2020-11-12,11.4,6.7,17.2,0,,353,5.2,,1018.3,
2020-11-13,11.2,5.6,17.8,,,146,10.6,,1020.4,
2020-11-14,10.5,6.1,15,0,,359,5.4,,1024.5,
2020-11-15,11.5,4.4,19.4,0,,10,5.1,,1024.5,
2020-11-16,13.9,6.7,22.8,0,,0,2.6,,1016.5,
2020-11-17,15.6,12.2,18.9,,,,19.1,,1012.3,
2020-11-18,15.1,10.6,18.3,,,125,10.5,,1017.8,
2020-11-19,11.7,7.8,16.7,0,,328,8.1,,1024.7,
2020-11-20,11.7,6.1,19.4,0,,,4.5,,1023.6,
2020-11-21,10.2,3.9,17.8,0,,352,4.8,,1021.7,
2020-11-22,9.2,2.8,16.7,0,,,7.9,,1017.8,
2020-11-23,11.2,7.2,15.6,,,354,5.2,,1017,
2020-11-24,11.2,5.6,20,0,,336,7.2,,1019.3,
2020-11-25,10.9,6.7,16.1,,,338,7.9,,1022.6,
2020-11-26,10.8,3.9,18.3,0,,347,6.8,,1022.6,
2020-11-27,9.7,2.8,18.3,0,,,5.1,,1023.2,
2020-11-28,8.7,1.1,17.8,0,,46,5.1,,1023.5,
2020-11-29,9.6,1.1,18.3,0,,5,5,,1022.3,
2020-11-30,9.6,2.2,17.2,0,,1,4.2,,1024.8,
2020-12-01,10.2,5.6,17.2,0,,351,2.7,,1022.3,
2020-12-02,10.1,3.3,18.3,0,,5,3.5,,1019.7,
2020-12-03,10.7,5,17.8,0,,,5.6,,1024,
2020-12-04,11.2,5.6,20,0,,2,2.2,,1024.1,
2020-12-05,10.2,4.4,17.8,0,,350,5.9,,1024,
2020-12-06,9.4,5.6,15.6,0,,11,5,,1025.3,
2020-12-07,13.5,3.9,22.8,0,,332,9.9,,1021.2,
2020-12-08,13,5.6,22.8,0,,13,2.8,,1020.5,
2020-12-09,11,3.9,17.8,0,,355,4.3,,1018,
2020-12-10,10.8,6.1,19.4,0,,4,7.1,,1017.5,
2020-12-11,9.3,5,14.4,,,77,8.5,,1021.4,
2020-12-12,11.8,9.4,15,,,357,8,,1020,
2020-12-13,12.2,8.9,15.6,,,186,12.8,,1021.8,
2020-12-14,9.3,6.1,13.3,0,,331,7.8,,1024.9,
2020-12-15,9.4,5,15,0,,,3.6,,1026.5,
2020-12-16,10.3,4.4,16.7,0,,344,4,,1022.4,
2020-12-17,11.6,8.3,13.9,,,313,14.4,,1018.1,
2020-12-18,9.4,3.9,16.7,0,,355,7.2,,1025.4,
2020-12-19,8.5,3.9,15.6,0,,344,5.2,,1028.4,
2020-12-20,8.3,2.2,16.7,0,,,3,,1025.3,
2020-12-21,8.1,2.2,15.6,0,,352,3.9,,1019,
2020-12-22,10.5,6.1,15.6,0,,322,12.1,,1021.3,
2020-12-23,9.8,4.4,15.6,0,,,4.7,,1023.4,
2020-12-24,8.8,3.9,14.4,,,347,2.7,,1023.6,
2020-12-25,12.7,7.2,17.2,,,141,14.6,,1019.4,
2020-12-26,11.8,8.3,15,1.1,,345,7.3,,,
2020-12-27,10.5,7.2,16.1,0,,161,7.2,,,
2020-12-28,10,6.7,13.9,,,315,7.8,,1010.3,
2020-12-29,9.1,3.9,16.1,0,,347,4,,1023.5,
2020-12-30,8.1,1.7,13.9,,,1,7,,1026.4,
2020-12-31,10.2,6.7,15,,,332,11.6,,,
2021-01-01,9.4,3.9,17.2,0,,58,4.4,,1021.4,
2021-01-02,11.5,8.3,14.4,0.8,,133,9.3,,1023.8,
2021-01-03,11.6,10.6,13.9,0,,355,3.5,,1023.5,
2021-01-04,12.8,8.3,15.6,4.2,,175,14,,1021.2,
2021-01-05,9.2,5.6,13.3,0,,358,4.6,,1024.6,
2021-01-06,8.6,2.8,16.1,0,,339,5.3,,1023.4,
2021-01-07,9.6,6.1,15,0,,24,3.4,,1023.1,
2021-01-08,11.2,8.3,15.6,0,,325,8.3,,1024.6,
2021-01-09,10.1,5,16.1,0,,338,5.3,,1024.5,
2021-01-10,9.4,4.4,17.2,0,,346,5.4,,1024.8,
2021-01-11,9.9,4.4,16.7,0,,344,6.7,,1023.9,
2021-01-12,11.9,7.2,16.7,0,,348,5.1,,1025.7,
2021-01-13,13.3,7.2,20.6,0,,341,5.5,,1027.8,
2021-01-14,13.6,7.2,21.7,0,,357,6.3,,1026.4,
2021-01-15,12.7,6.1,20.6,0,,352,5.9,,1025.3,
2021-01-16,13.4,7.2,21.1,0,,347,4.3,,1021.4,
2021-01-17,14.7,7.2,25,0,,355,4.1,,1018.4,
2021-01-18,19,11.1,25,0,,331,16,,1013.4,
2021-01-19,15,11.1,20,0,,341,20.4,,1014,
2021-01-20,11.5,5,19.4,0,,40,5.4,,1018.8,
2021-01-21,9.9,3.9,17.2,0,,352,6.4,,1017.4,
2021-01-22,9.4,7.8,11.1,6.5,,170,8.6,,1013.1,
2021-01-23,8.7,5,12.8,0,,339,8.4,,1014.1,
2021-01-24,7.2,2.8,11.1,4.6,,175,9.7,,1013.1,
2021-01-25,8.2,6.7,11.7,0,,312,24.7,,1010.5,
2021-01-26,6.4,0.6,10.6,3.1,,145,20.4,,1012.7,
2021-01-27,9.1,7.8,11.1,29,,140,30.3,,1007.3,
2021-01-28,9.9,8.3,10.6,35.9,,133,16.3,,1007.4,
2021-01-29,9.1,5,13.3,3.3,,9,7.3,,1013.2,
2021-01-30,10.8,6.1,16.7,0,,154,6.7,,1021.3,
2021-01-31,13.7,9.4,18.3,0,,151,7.6,,1020.3,
2021-02-01,13.2,8.3,17.2,0,,187,14.3,,1016.5,
2021-02-02,12.7,9.4,15.6,3,,134,12.6,,1019.4,
2021-02-03,9.9,5,14.4,0,,335,8.3,,1023.7,
2021-02-04,11.2,7.2,16.1,0,,296,9.4,,1023.9,
2021-02-05,11.2,4.4,21.1,0,,3,6.9,,1022.3,
2021-02-06,12,5,21.1,0,,345,4.7,,1018.9,
2021-02-07,11.5,5.6,19.4,0,,341,5.7,,1015.4,
2021-02-08,10.1,4.4,15.6,0,,345,5.7,,1014.7,
2021-02-09,12.2,9.4,16.7,0,,343,5.5,,1016.8,
2021-02-10,11.8,7.8,17.2,0,,336,7.9,,1019.1,
2021-02-11,11.2,7.2,16.1,5.8,,55,6.6,,1017.8,
2021-02-12,12,9.4,15.6,0.2,,324,15.5,,1017.4,
2021-02-13,12.3,10,15.6,1,,325,16.1,,1017.4,
2021-02-14,10.9,6.1,13.9,0,,14,7,,1019.2,
2021-02-15,12.5,10.6,16.1,2,,102,14.8,,1019.1,
2021-02-16,10.4,6.7,13.9,0,,325,12.4,,1021.3,
2021-02-17,10.4,3.9,17.2,0,,328,9.4,,1022.5,
2021-02-18,11.5,3.3,19.4,0,,7,7.7,,1026.6,
2021-02-19,12.9,9.4,18.3,0,,102,14.4,,1026.1,
2021-02-20,11.1,8.3,15.6,2.2,,309,16.1,,1027.5,
2021-02-21,11.4,5.6,17.8,0,,344,6.8,,1030,
2021-02-22,13.6,7.2,22.2,0,,354,5.8,,1025,
2021-02-23,15.3,7.8,25.6,0,,337,8,,1020,
2021-02-24,14.2,6.1,21.7,0,,351,11,,1021.7,
2021-02-25,13.7,8.3,19.4,0,,321,14.8,,1023.7,
2021-02-26,10.8,5.6,16.7,0,,334,10.5,,1021.3,
2021-02-27,11,6.1,16.7,0,,326,14.8,,1020.9,
2021-02-28,12.5,5,20,0,,8,8.9,,1021.6,
2021-03-01,14,6.1,21.1,0,,184,10.9,,1019.2,
2021-03-02,12.2,6.1,18.9,0,,343,8,,1013.2,
2021-03-03,12.9,8.9,20.6,0,,317,8.1,,1010.1,
2021-03-04,12.1,6.7,19.4,0,,127,11.4,,1022.8,
2021-03-05,13.1,6.7,19.4,0,,175,12.9,,1020.4,
2021-03-06,10.9,8.3,15,5.5,,332,13.6,,1020.5,
2021-03-07,10.2,3.9,16.1,0,,339,11,,1019.7,
2021-03-08,10.5,6.7,15,0,,209,10,,1022,
2021-03-09,9.9,6.7,15,5.3,,158,15.8,,1019.3,
2021-03-10,8.3,6.7,11.1,17.3,,138,10.4,,1014.3,
2021-03-11,9,6.7,13.9,0.6,,327,10.3,,1018.4,
2021-03-12,11,3.9,18.9,0,,332,9.6,,1021.1,
2021-03-13,10.3,6.7,15,0,,345,10.2,,1025.7,
2021-03-14,,,,,,,,,,
2021-03-15,8.9,6.7,11.7,1,,300,20.7,,1017.2,
2021-03-16,8.9,2.8,15.6,0,,3,10.4,,1018,
2021-03-17,8.8,3.9,13.9,0,,333,6.7,,1019.5,
2021-03-18,12.2,10,15.6,5.8,,174,13.1,,1019.1,
2021-03-19,12.5,9.4,15.6,0.2,,337,9,,1021.4,
2021-03-20,10,4.4,15,0,,340,12.4,,1025.4,
2021-03-21,10.8,5,18.3,0,,341,10.5,,1024.5,
2021-03-22,10.9,3.9,16.7,0,,340,12.3,,1022.3,
2021-03-23,13.8,7.8,18.9,0,,324,24.7,,1017.7,
2021-03-24,14,7.8,20.6,0,,327,10.9,,1016.3,
2021-03-25,12,8.3,16.7,0,,331,10.4,,1010.5,
2021-03-26,13.4,5.6,21.7,0,,335,10.8,,1016.7,
2021-03-27,15.6,7.2,23.9,0,,346,8.8,,1023.8,
2021-03-28,15.7,8.3,24.4,0,,325,10.2,,1023.3,
2021-03-29,12.9,7.8,17.8,0,,340,9.9,,1017.2,
2021-03-30,17.1,8.9,25,0,,333,10.3,,1016,
2021-03-31,18.4,7.8,28.3,0,,340,7.3,,1018.4,
2021-04-01,19.4,10,29.4,0,,352,9.2,,1014,
2021-04-02,14.8,10,21.1,0,,330,10.2,,1015.9,
2021-04-03,12.5,10,17.2,0,,358,12.3,,1021,
2021-04-04,12.7,10,17.2,0,,322,14.7,,1021.7,
2021-04-05,12.4,10,16.7,0,,321,13.3,,1018.2,
2021-04-06,12.9,10,18.9,0,,343,10.6,,1017.9,
2021-04-07,12.2,10,16.7,0,,339,14.8,,1021.7,
2021-04-08,12.5,7.2,19.4,0,,342,9.4,,1021.7,
2021-04-09,11.9,8.3,16.7,0,,342,11.6,,1020.6,
2021-04-10,12.9,6.7,20,0,,344,9.3,,1018.4,
2021-04-11,13,6.7,22.2,0,,338,8.4,,1012.7,
2021-04-12,14,7.2,22.8,0,,342,7.2,,1010.6,
2021-04-13,13.2,9.4,17.8,0,,294,13.1,,1011.4,
2021-04-14,13.9,7.8,21.1,0,,90,13.5,,1013.9,
2021-04-15,13.3,7.8,19.4,0,,283,12.8,,1016.8,
2021-04-16,13,8.9,18.9,0,,339,12.2,,1016.7,
2021-04-17,14,9.4,20.6,0,,336,12.3,,1017.4,
2021-04-18,17.1,8.9,27.8,0,,346,8.7,,1019,
2021-04-19,14.2,10,19.4,0,,332,10.5,,1018.9,
2021-04-20,12.7,8.9,17.8,0,,262,12.1,,1014.1,
2021-04-21,13.7,9.4,20,0,,123,15.1,,1011.3,
2021-04-22,13.3,10.6,20,0,,29,18.1,,1013.9,
2021-04-23,14.1,10,21.7,0,,10,13.1,,1015.8,
2021-04-24,14,10.6,18.9,0,,354,12.7,,1016.1,
2021-04-25,12.9,9.4,15,2.2,,275,9.9,,1012.7,
2021-04-26,11.3,5,16.7,0,,350,12.5,,1013.6,
2021-04-27,14.1,5.6,22.2,0,,335,11,,1016.4,
2021-04-28,17.9,8.9,27.8,0,,340,10.8,,1021.1,
2021-04-29,17,11.1,23.9,0,,322,9.2,,1022.6,
2021-04-30,14.9,10.6,20.6,0,,334,12.5,,1020.6,
2021-05-01,15.5,11.1,21.1,0,,356,12.7,,1017.1,
2021-05-02,15.5,9.4,22.8,0,,359,14.1,,1014,
2021-05-03,18.6,11.1,28.3,0,,345,11.5,,1013.1,
2021-05-04,19.5,13.9,27.8,0,,336,10.4,,1013.7,
2021-05-05,18.1,12.2,27.8,0,,332,9.8,,1013.2,
2021-05-06,15.2,11.1,21.1,0,,344,14.4,,1017.6,
2021-05-07,15.5,10,21.7,0,,348,11.8,,1017.4,
2021-05-08,18.7,10,28.3,0,,329,12.5,,1015.8,
2021-05-09,18.6,12.8,27.2,0,,337,13.1,,1013.3,
2021-05-10,19.7,12.2,28.9,0,,334,11.8,,1011.2,
2021-05-11,19.3,12.2,27.8,0,,302,10.7,,1012.1,
2021-05-12,17,12.2,23.3,0,,326,11,,1015,
2021-05-13,15.1,11.1,21.7,0,,320,11.4,,1016.6,
2021-05-14,14.6,11.1,20,0,,354,11.9,,1014.5,
2021-05-15,14.4,11.1,18.9,0,,314,10.6,,1012.6,
2021-05-16,15.2,12.2,21.1,0,,159,14.9,,1013.8,
2021-05-17,14.8,11.7,20,0,,22,14,,1017.6,
2021-05-18,16.1,10,22.8,0,,352,12.4,,1018.4,
2021-05-19,14.3,10,18.9,0,,318,15,,1016.2,
2021-05-20,13.5,8.9,18.9,0,,322,19.8,,1016.7,
2021-05-21,14.9,10,21.1,0,,341,13.5,,1015.6,
2021-05-22,15.2,10,22.8,0,,127,17.6,,1017.4,
2021-05-23,14.4,10,20,0,,340,13.5,,1020.4,
2021-05-24,16,11.1,23.3,0,,337,12.5,,1019.8,
2021-05-25,16.3,12.2,20.6,0,,354,11.8,,1018.6,
2021-05-26,16,10.6,23.3,0,,347,11,,1017.3,
2021-05-27,16.1,10,21.7,0,,353,10.2,,1019.4,
2021-05-28,16.7,12.2,22.2,0,,335,13.1,,1016.6,
2021-05-29,14.6,12.2,18.9,0,,356,13.9,,1014.7,
2021-05-30,18,12.2,27.8,0,,341,10.6,,1012.3,
2021-05-31,21,13.9,28.3,0,,324,9.3,,1011.9,
2021-06-01,19.1,14.4,26.1,0,,326,11,,1013.3,
2021-06-02,16.9,13.3,22.8,0,,323,11.1,,1012.5,
2021-06-03,18.8,12.2,26.7,0,,344,7.7,,1010.9,
2021-06-04,18.1,13.9,23.3,0,,320,11,,1013.6,
2021-06-05,18.3,11.1,26.7,0,,326,11.4,,1012.5,
2021-06-06,17.6,11.7,24.4,0,,50,18.2,,1010.5,
2021-06-07,15.7,11.1,20.6,0,,316,15.5,,1012.9,
2021-06-08,15,10.6,20,0,,327,15.2,,1017.6,
2021-06-09,14.8,10.6,20,0,,311,15.6,,1020.9,
2021-06-10,15.1,10,21.1,0,,336,15.1,,1023.2,
2021-06-11,16.7,10,22.8,0,,343,13.4,,1018.8,
2021-06-12,20,15.6,26.1,0,,332,14.5,,1014.9,
2021-06-13,20.5,16.7,25,0,,346,15.7,,1014.1,
2021-06-14,19.9,16.1,23.9,0,,343,15,,1017,
2021-06-15,18.9,13.3,25,0,,336,15.9,,1018.8,
2021-06-16,22.2,13.9,31.1,0,,339,8.9,,1014.3,
2021-06-17,25.2,16.7,34.4,0,,329,8.6,,1008.6,
2021-06-18,24.3,17.2,33.3,0,,321,10,,1006.2,
2021-06-19,21.9,16.7,28.3,0,,308,12.4,,1006.9,
2021-06-20,19.1,13.3,25.6,0,,314,10.5,,1009.7,
2021-06-21,19,13.9,25,0,,328,12.9,,1012.6,
2021-06-22,20.1,16.1,25.6,0,,224,12.8,,1012.1,
2021-06-23,19.4,16.1,25,0,,291,15.7,,1013.1,
2021-06-24,18.7,15.6,24.4,0,,345,13.3,,1016,
2021-06-25,18.1,15,23.3,0,,338,11.2,,1015.6,
2021-06-26,18.9,15.6,25,0,,335,12.6,,1013.1,
2021-06-27,18.1,15,23.3,0,,333,12.4,,1010.2,
2021-06-28,18.5,15,23.9,0,,335,14,,1009.7,
2021-06-29,19.1,15,24.4,0,,334,12.6,,1009.5,
2021-06-30,19,15.6,23.9,0,,338,12.2,,1011.6,
2021-07-01,19.5,15,25.6,0,,349,14,,1012.5,
2021-07-02,19.2,15.6,25.6,0,,338,12.4,,1012.7,
2021-07-03,18.6,15,24.4,0,,344,12,,1013.6,
2021-07-04,18.7,15,24.4,0,,316,15,,1014.5,
2021-07-05,18.3,15,24.4,0,,355,13.2,,1015.2,
2021-07-06,17.9,15,22.8,0,,334,13.9,,1016.2,
2021-07-07,17.1,13.9,21.1,0,,337,13.4,,1013.7,
2021-07-08,20.9,13.9,29.4,0,,343,7.4,,1010.2,
2021-07-09,23.5,17.8,30,0,,332,10.4,,1011.6,
2021-07-10,21.2,15,28.3,0,,330,11.2,,1013.1,
2021-07-11,18.6,14.4,23.3,0,,323,13.5,,1012.5,
2021-07-12,17.1,13.9,22.2,0,,342,12.2,,1012.6,
2021-07-13,17.5,13.9,23.3,0,,355,11.3,,1012.3,
2021-07-14,18.4,13.3,26.1,0,,349,15.1,,1013.1,
2021-07-15,17,13.9,22.8,0,,333,12.5,,1015.1,
2021-07-16,18,11.7,25.6,0,,353,10.8,,1013.4,
2021-07-17,19.6,12.2,27.2,0,,289,12.4,,1013,
2021-07-18,21.2,14.4,28.9,0,,321,10.4,,1014.4,
2021-07-19,20.9,15.6,27.8,0,,328,10.9,,1015.6,
2021-07-20,18.8,14.4,23.9,0,,330,8.6,,1016.3,
2021-07-21,19.2,13.9,25,0,,325,10.6,,1013.5,
2021-07-22,18.5,13.9,23.9,0,,337,10.5,,1014,
